mse,mae,psnr,ssim,fid,is_mean,is_std,real_accuracy,fake_accuracy,overall_accuracy,avg_inference_time_ms,peak_memory_mb,throughput_fps,configuration,timestamp
0.039451543,0.10905311,14.802732177815878,0.6285286,167.9875723136396,2.6892257,0.35682806,0.2248837798833847,0.8268724083900452,0.5258780941367149,6.357359886169434,589.912109375,157.29800072755367,standard,2025-09-01 01:58:35
0.037610713,0.10584435,14.97093828562722,0.6370144,inf,1.0,0.0,0.21844330430030823,0.8353967070579529,0.5269200056791306,6.275086402893066,9531.83056640625,159.36035550665244,standard,2025-09-01 02:05:18
0.037603877,0.10581136,14.972012543257073,0.6371367,144.43429741765317,2.8722157,0.18476267,0.21848365664482117,0.8355177640914917,0.5270007103681564,2.485198974609375,593.42822265625,402.38226806655615,standard,2025-09-01 02:29:49
