mse,mae,psnr,ssim,fid,is_mean,is_std,real_accuracy,fake_accuracy,overall_accuracy,avg_inference_time_ms,peak_memory_mb,throughput_fps,configuration,timestamp
0.04480161,0.10655016,14.341714346780202,0.64078903,132.63700911218558,2.768953,0.27384916,0.2930785119533539,0.867910623550415,0.5804945677518845,6.340370178222656,589.912109375,157.7194977407962,perceptual,2025-09-01 01:58:53
0.04262715,0.10266266,14.568630603076246,0.6498479,inf,1.0,0.0,0.2911447584629059,0.8677685856819153,0.5794566720724106,6.311740875244141,9531.83056640625,158.43489455059728,perceptual,2025-09-01 02:05:26
0.04262778,0.10266171,14.568605916276633,0.64985675,110.94663938006128,3.0634656,0.3212363,0.29070085287094116,0.8680994510650635,0.5794001519680023,2.3500537872314453,593.42822265625,425.5221754639418,perceptual,2025-09-01 02:30:05
